,Ticker Symbol,Market MoS,PAD MoS,DCF MoS,Average Market Price,Current Price,PAD Value,DCF Value,Market Cap,Earnings per Dollar Equity,Market MOSEE,PAD MOSEE,DCF MOSEE
31,BAP,0.9992918748265432,0.34049222231232634,0.22918453560748864,160.4436159944608,160.3300018310547,37432942829.07465,55612940278.79176,12745625891.56189,0.35436184359648576,0.3546129539560159,1.0407340326013002,1.5461856650022026
18,600015.SS,0.9186675866267566,0.5923571352486977,0.4197419720447828,7.24962972936367,6.659999847412109,178934680551.92456,252519980911.20218,105993234768.3789,0.204814015228795,0.22294681798978985,0.3457610334056414,0.48795219175018106
51,0012.HK,0.713715994076029,0.8327644595213778,-5.23213053976847,32.8562074516736,23.450000762939453,136329786618.10083,-21698732515.705048,113530601069.6875,0.15928833133632045,0.223181675426139,0.1912765722829594,-0.030444257865051134
28,ABN.AS,0.9707153767709605,0.9577329065391236,0.7830411647390005,16.256052093727643,15.779999732971191,14431110960.552769,17650604421.8577,13821149844.838806,0.1279705393441256,0.13183116535128314,0.13361819195140914,0.1634276013915311
76,ASII.JK,0.7809491608474424,1.1226494795807485,0.557155659385611,6754.601022012579,5275.0,190220531970629.2,383287825628277.44,213550981222400.0,0.10380706224390189,0.13292422535066978,0.09246613848043511,0.18631608688741033
15,KEY,0.887340658382994,1.1619878016927192,0.8992580484317292,16.262074963939614,14.430000305175781,11707745940.09892,15128313826.53477,13604257967.712402,0.10545962914001175,0.11884908929135676,0.09075794856571129,0.11727404533540646
4,032830.KS,0.9208494338288125,1.1619706567367654,0.8868375647073085,88288.04907004353,81300.0,12564386256878.93,16462370034154.334,14599448150400.0,0.10500039345377585,0.1140255828981653,0.0903640662911876,0.11839867596094686
11,1303.TW,0.7975147278553659,1.2537565372056914,2.8591863199960446,71.72281434445561,57.20000076293945,365717667949.8931,160367624088.3921,458520916963.7988,0.10266938226444478,0.12873665987402866,0.0818894093212619,0.03590860152988799
5,8308.T,1.8381771337555128,1.3258387832206773,2.102521315069258,551.3614446554207,1013.5,1780659332273.4692,1122874324988.3447,2360867202432.0,0.09585154876338102,0.05214489235188679,0.07229502559168022,0.04558885946905305
20,1301.TW,0.7789046691583494,1.3691560847800652,2.6255610718002695,89.35624760001481,69.5999984741211,323597507573.44946,168746978035.4648,443055496513.85156,0.09365220864312823,0.1202357776906444,0.06840141141261633,0.035669407826386494
56,5020.T,1.5103973662417403,1.2729236286013752,0.38384082735934255,512.7789661916298,774.5,1863456631381.9443,6179743810158.462,2372037976960.0,0.08265428842854369,0.054723538504445994,0.0649326374115312,0.21533480166028493
38,1216.TW,1.1846079762354897,1.3837506730409947,1.1392933392348235,64.74715558811576,76.69999694824219,314949009874.8016,382527387266.7004,435810904387.85156,0.08878737776043272,0.07495085255342106,0.06416428876259149,0.07793197300711373
72,SQM,1.0869746662391904,1.4012463360278737,0.4333546476477967,43.19327967907583,46.95000076293945,9570554958.337992,30946258778.84639,13410705069.124512,0.07565626824020791,0.06960260490887986,0.05399212564913564,0.17458280106342958
54,LUND-B.ST,1.5834354993446247,1.565894772039782,2.5343976404722537,345.7671627461979,547.5,87105201725.86334,53818539688.42237,136397580000.0,0.08136581308847268,0.05138561887879206,0.05196122660431589,0.03210459629109786
87,BBSE3.SA,1.1502202561531747,1.5464681986311426,0.9612830432526912,28.69884975937797,33.0099983215332,42532866066.27177,68424929816.26076,65775724768.12695,0.07738626397419092,0.06727951760561363,0.05004064360501524,0.08050309897523958
49,AMUN.PA,1.0779319067013597,1.5562156531429039,0.8260534250753613,59.32656818614495,63.95000076293945,8358372523.057665,15746475664.08336,13007430155.181885,0.07578022624302277,0.070301496571265,0.04869519599676205,0.09173768178021816
6,FNF,1.432650775065652,1.6313741848525094,1.1783361646379056,33.622986848792856,48.16999816894531,8067052425.678074,11168613397.473988,13160381075.103027,0.07476987135741407,0.05218987952872722,0.045832447302195066,0.06345376947705779
45,BIP,0.9653534692729354,1.7149699400549347,1.1262462490259488,26.301246328737122,25.389999389648438,6835862571.846281,10409179018.533524,11723298825.062988,0.0706115243117632,0.07314577153272665,0.04117362215077737,0.06269634582386635
16,DGX,1.2357478911747208,1.7347770126198032,1.207599070977626,104.09890262273585,128.63999938964844,8237874209.903909,11834122065.550678,14290874812.194824,0.06999571496815678,0.056642390788640376,0.040348537281141135,0.05796271018285143
78,OTP.BD,1.748179461823519,1.6284418766291069,0.513044015192877,10124.81863935022,17700.0,3036856859415.1606,9639221463953.373,4945344883200.0,0.06563974963662247,0.03754748929961339,0.040308315929886,0.12794175098591776
42,GEN,0.8922469797119231,1.7784514592740381,0.8054031993591633,23.08777821598318,20.600000381469727,7377399312.274511,16290407814.37345,13120346572.56189,0.06487633503371656,0.07271118480520156,0.036479114847587125,0.08055137487079371
12,BBNI.JK,1.5138999098742167,1.8174073014469225,1.0332183106397552,3500.891944990177,5300.0,108531750389559.33,190904858697933.47,197246395596800.0,0.0651999128353585,0.043067518803654385,0.03587523434259883,0.06310371405921714
9,8830.T,1.6045774408621167,1.8411805954357723,1.163812205174117,3699.4163378058406,5936.0,1527984750652.9617,2417310851799.4146,2813295873024.0,0.06508897884200372,0.04056456060296618,0.03535176234387719,0.05592738979074876
32,KCHOL.IS,6.870923831504325,1.6343683333447436,0.3614521558699369,31.49503606840386,216.39999389648438,335650261769.3666,1517700614053.3948,548576158914.72656,0.056935557064292854,0.00828644858544842,0.034836429403752533,0.15751893062378153
52,PNDORA.CO,1.8018950862864742,1.8851589977197418,1.5309009772005426,599.3689689369053,1080.0,46707406699.64971,57515730482.45931,88050888000.0,0.06501921934052499,0.03608379857149348,0.034490045359129494,0.04247121159947349
47,TNABY,0.8208813803561712,1.9701943166202398,21.03782709227278,11.962751171872641,9.819999694824219,7317720201.672932,685305126.2717445,14417330751.953125,0.06636054194080203,0.08084059832372972,0.03368223194077622,0.0031543439182070442
60,BG,1.374246800277602,1.7800183132583842,0.5262923824422092,75.62688178293855,103.93000030517578,8267313383.82316,27961585072.471176,14715969224.651367,0.05871852453676704,0.04272778697749613,0.032987595745170045,0.11157015851966044
30,SWK,0.7193328378286812,2.008071093772747,25.78367028117598,126.26978368626496,90.83000183105469,6956933768.403977,541816484.979747,13970017601.623535,0.06543370424198794,0.0909644337098536,0.0325853524035604,0.002537796346618637
17,0003.HK,0.559093769879165,2.0079325495956497,3.6372063597604525,10.427588783480939,5.829999923706055,54178718330.76755,29909551801.973484,108787212031.72266,0.06355508033411007,0.11367517178352034,0.031651999638587745,0.017473597604260167
22,ALB,1.0051063644363736,1.9560071961291527,0.6032525698396919,119.88780915497628,120.5,7240138240.812953,23475677034.850166,14161762500.0,0.054229598893499306,0.05395408964891915,0.02772464181155221,0.0898953466670026
55,SPL.WA,1.731194770300279,2.1241198755428545,1.3673778645807706,320.70337880626266,555.2000122070312,26710043392.878025,41492067055.52383,56735334047.42432,0.056524096558934214,0.03265033925046458,0.026610596327332293,0.041337583431090674
57,AMCR,0.8347898733691301,2.2801480248294324,1.191810777526673,10.709281300098118,8.9399995803833,5666886157.778188,10841770793.855742,12921339279.591187,0.051473364907755365,0.06166026511559598,0.02257457162747399,0.043189209124770964
77,6988.T,1.8475651403985833,2.3161927632421078,1.5539610964742505,7848.167127071823,14500.0,885496945050.948,1319841031190.1816,2050981616000.0,0.05197310792906146,0.02813059566487007,0.02243902526329964,0.03344556568821584
40,LKQ,1.3242706124985242,2.2743006454394807,1.056266528563649,37.02415376173842,49.029998779296875,5751230375.181179,12383263693.996265,13080026954.345703,0.05082317508368265,0.038378239767620975,0.02234672675558323,0.048115862530259214
81,WES,1.0323006839218802,2.2988675608919484,0.9737634199383458,33.16863217447788,34.2400016784668,5667039293.718623,13378786399.11799,13027772798.62976,0.04957152768798093,0.04802043480166122,0.02156345521215996,0.050907157398785395
46,MGM,1.4139991487042762,2.5758925979003693,1.8758806881820576,30.304119004164082,42.849998474121094,5290848158.263819,7265204388.182222,13628656607.486572,0.04731396634102444,0.033461099594282485,0.01836798878167142,0.025222268473202886
65,TAP,0.9793989163812117,2.745943335083965,19.790544340828763,66.13239565588407,64.7699966430664,5003644649.364245,694257037.0691946,13739724676.050293,0.047397601870083954,0.04839458271529817,0.01726095410072788,0.002394962010837702
2,3659.T,1.3994392827565418,2.6840747467165675,1.9063859948883615,1722.8328729281768,2411.0,766086469704.837,1078602839429.9097,2056233347136.0,0.04532481691818211,0.03238784095648914,0.016886570306444717,0.02377525697299111
82,BNR.DE,1.351106568586841,2.6466985906272753,1.3104190047114266,56.08735871853337,75.77999877929688,4221887592.1773,8527092403.137982,11174063940.002441,0.04404037802560601,0.032595784114697206,0.01663974061178168,0.03360785967485594
39,B3SA3.SA,1.1435014333432205,2.6326128033418312,1.1787975235789176,10.03933987968218,11.479999542236328,24295304663.81015,54258792404.695045,63960130119.03711,0.04370308494991663,0.03821865340574453,0.01660065046194414,0.03707429314682541
64,OVV,1.138316911905907,0.22668334811858246,0.4068479059796889,46.18221792629366,52.56999969482422,62372957582.245605,34752325498.0391,14138910856.801758,0.0034514681147822606,0.0030320801515664017,0.015225944664346189,0.008483435859086291
75,CAG,0.9102348975951351,2.7784692568088927,1.2815557310112655,32.694857456584614,29.760000228881836,5120501222.979162,11101472127.375532,14227155227.499939,0.041733571505027885,0.045849232561055504,0.01502034669009058,0.03256477302949303
62,OC,2.3305438897597592,2.9193650252912215,0.9642189134046846,70.30976817486275,163.86000061035156,4863911626.136732,14726462310.630238,14199533487.450928,0.03695191820658843,0.01585549123058891,0.012657518976374764,0.03832316260641491
26,AGR,0.7926918782313213,3.0945885219682885,1.7308233720842041,45.339178580837014,35.939998626708984,4493457025.033192,8033980103.285197,13905400533.625488,0.03833459516041847,0.0483600200950107,0.012387622744763512,0.022148184372075545
61,PNR,1.6615980466589682,3.300962441223987,2.7700354044938895,48.33900705187177,80.31999969482422,4039769474.574382,4814063851.003248,13335127306.773193,0.03719424558834741,0.02238462284132745,0.011267697300595732,0.013427353862700227
44,GFI,2.558165452338578,3.2410527424393236,1.1056618065976218,6.879930446007889,17.600000381469727,4860279666.2817545,14247053346.175016,15752422741.42456,0.0337935318736792,0.013210064987308165,0.010426714576772073,0.030564076349593503
85,TRYG.CO,1.0731482339008613,3.9335980952273917,2.6079348950540866,128.87315906866053,138.3000030517578,21636597892.934624,32634894536.768536,85109680258.84863,0.030639287940796654,0.028550844117241632,0.00778912517218551,0.011748486512797406
0,8697.T,2.0355364762592036,4.031259026470614,3.5429619546414264,2027.4753354380425,4127.0,551652590753.7614,627682293635.318,2223854485952.0,0.030602721729279966,0.01503422910186309,0.007591355834078663,0.008637609469440996
84,1140.SR,2.0588805196265745,3.89820153323989,1.6830530762877156,23.022220606796548,47.400001525878906,12227789561.725817,28321381357.02251,47666388017.6543,0.029300359395444914,0.014231209201376683,0.0075163788084328925,0.017409052517863708
88,BDMS.BK,1.2173389335070386,4.023427825051634,2.5648644885122045,22.79562349990308,27.75,109608774426.15501,171940075146.7426,441002992896.0,0.029855821022523092,0.02452547947062803,0.007420493748297807,0.011640311274238702
70,RVTY,1.1137857219349583,4.186122002175733,2.4039551977900846,91.86686243119159,102.31999969482422,3043381314.586788,5299585239.239855,12739965482.002258,0.028496183958493997,0.02558497868781091,0.006807298961588586,0.011853874807937375
53,BVI.PA,1.2229324321223105,4.22968554298473,2.4281756891211734,21.97995445596149,26.8799991607666,2860397062.455591,4982580196.510916,12098580102.264404,0.02805618486887312,0.022941729348189457,0.006633160925025865,0.011554429522777843
27,PRY.MI,2.064130914915686,4.2326982386847565,2.0308906154360957,24.562395920033207,50.70000076293945,3267705969.710593,6810417654.898513,13831213302.533691,0.027423479900387147,0.013285727035151412,0.006478959366805359,0.013503179192395092
23,7532.T,2.302118619182312,4.291680910247496,2.1845548148626492,1708.4263022888713,3933.0,562628529231.6272,1105315418059.5903,2414622118464.0,0.027178487795648926,0.011805858989708547,0.006332830507215312,0.012441202029237127
37,LOGI,1.7359931659976502,4.2402195654295305,1.7222040792158695,46.80894126074023,81.26000213623047,2980286227.4500213,7337729671.368263,12637067972.213745,0.026747501931873193,0.015407607849943229,0.006308046439374347,0.015530971186673475
24,601600.SS,1.5601075112478544,4.0595880255555,0.7703271393880099,4.858639464945067,7.579999923706055,29450167800.643806,155201008040.6556,119555548554.09375,0.021330209520524,0.013672268972965203,0.0052542793471279025,0.02768980661575794
35,4684.T,1.6838010264758896,4.761384653690927,2.6317794441413813,12543.049723756905,21120.0,390228028949.4563,705995995453.2517,1858025748480.0,0.024860096819318757,0.014764272279456725,0.005221190604722037,0.009446117103262569
83,BIM.PA,1.4466289414248803,4.8226457543855705,2.3574809020338146,72.72078826559613,105.19999694824219,2577512899.0348153,5272760270.796035,12430431639.404297,0.02419304564184964,0.016723739549977697,0.0050165504318556275,0.01026224459378574
41,CRL,1.4937534418641254,4.931424884898709,1.98482903683616,157.94440103940653,235.92999267578125,2464387666.9274774,6122916604.492828,12152942666.723633,0.022891846660460062,0.0153250503188078,0.004642034948268356,0.011533409797828192
66,ADP.PA,0.9359077028224492,5.15815090302377,4.712703993340088,125.01232722752367,117.0,2238631288.0514784,2450227728.352619,11547198000.0,0.023754680572724222,0.02538143505079231,0.004605270574538434,0.005040562828960598
79,EDEN.PA,1.2719549199610012,5.283456097738715,3.3826593768913336,35.27640659879715,44.869998931884766,2104487102.6893964,3287048436.291303,11118965215.316772,0.022771903238910034,0.017903074143231612,0.004310039265520965,0.006731952792668539
25,MRO,1.5160879314942095,2.9954898890278816,0.46509584134289755,18.97647218219648,28.770000457763672,5546535044.466148,35722937442.022514,16614589644.837158,0.01223021478975514,0.008066956101748938,0.00408287633837555,0.026296117278628312
86,CANBK.NS,2.2207715266672845,4.391803901434441,0.7872311165374092,267.0693353476139,593.0999755859375,244992834681.6869,1366765698885.3108,1075960487178.5156,0.01709081761233251,0.007695891903828904,0.00389152566824542,0.021710038200097436
58,MTX.DE,1.4079600717006795,5.92684421099595,-12.15090369589806,153.8395942165347,216.60000610351562,1965089152.602241,-958511198.8109397,11646777268.191528,0.022822622419847654,0.016209708555357066,0.0038507208233186426,-0.001878265435315086
19,BURL,1.2806791587069224,5.839087780360426,4.249239003556126,144.26719858031,184.75999450683594,2020799068.112815,2776879138.9014225,11799623145.181274,0.02084079270789475,0.016273234842782407,0.0035691864023678576,0.0049045941380217485
89,ELS,1.1834846142916198,6.117756445956113,3.606929015474572,51.84689337687662,61.36000061035156,1961812881.1448345,3327454837.035219,12001893399.383545,0.019490633037285193,0.016468852067799297,0.003185911895882789,0.005403664156867463
73,INCY,0.6509955597683608,6.093738294049742,1.4240112617927683,82.07429298624926,53.43000030517578,1968647760.970283,8424388605.899733,11996424248.519897,0.015810311145289888,0.024286357883785817,0.0025945175822085992,0.011102658784724353
33,6669.TW,3.012832044106701,6.5975794217141495,2.1232651602958486,803.2309682624626,2420.0,64131884376.78078,199275723330.30914,423115200640.0,0.016343888353668012,0.005424759201442291,0.002477255264237748,0.007697525800965298
69,UDR,0.9115238873444199,7.125697607100529,4.916036751613829,39.32974107630286,35.849998474121094,1789461709.3725326,2593789197.423706,12751163020.473877,0.016924354245451405,0.018567098987123443,0.0023751154172732265,0.003442682612145953
67,BLD,3.1619740753091485,6.879771741863421,2.0265646497931917,129.99474339609637,411.0400085449219,1900818407.7214472,6452889015.50234,13077196767.855835,0.015054916937171033,0.004761239838975941,0.002188287272027041,0.007428786907295244
10,BRITANNIA.NS,1.761581345742264,7.35984334551833,3.5047894030505486,2703.196144676058,4761.89990234375,155844255350.37738,327263402668.1893,1146989305677.7344,0.015694518122649565,0.00890933487720176,0.002132452741973987,0.004478020308150084
13,GULF.BK,1.2468961915785342,8.125182987250222,2.1095661859201726,34.88662512067686,43.5,62815795031.43344,241940657053.79745,510389829120.0,0.012372702188419345,0.009922800528210665,0.0015227598206507098,0.005865045747793161
43,FND,1.5546645876783667,8.846393546085496,3.1908091824450033,70.95420995169344,110.30999755859375,1334372373.0181642,3699495166.8333225,11804383148.742676,0.012511759245609657,0.008047883347168723,0.0014143344607527749,0.003921186924760679
36,RBA,1.7250386324667268,10.158898231657101,4.716810740389508,42.364269678154166,73.08000183105469,1318661597.957736,2840086175.37636,13396148975.646973,0.011371685756625652,0.00659213396303169,0.0011193817968556147,0.0024108844688745332
59,MORN,1.9904278953441121,10.92624453930075,12.367858467612638,150.7113177463113,299.9800109863281,1173580319.5228333,1036786246.478803,12822825557.617188,0.01148310872189406,0.005769165890788935,0.0010509657440477666,0.000928463787968188
1,600547.SS,1.7900620476402758,12.416418794559194,6.823086964391609,17.842957218249545,31.940000534057617,10508178374.890375,19122421295.74018,130473943470.56934,0.009513052601119362,0.00531437031116313,0.000766167182222295,0.0013942446653202826
48,LODHA.NS,1.9476363739467,13.329018871887216,39.19629826894835,613.2304733894966,1194.3499755859375,89123617015.5836,30307208221.054165,1187930373131.5625,0.009729450699649691,0.004995517043016549,0.0007299450014412146,0.00024822371319072875
29,IVN.TO,3.6617139005444597,16.149949266747445,6.27123355561268,5.17517241314833,18.950000762939453,1489392527.389567,3835547431.348105,24053613755.614258,0.006894195281657344,0.001882778247812383,0.0004268864977707645,0.0010993363937924334
14,RYAN,1.1987310976053926,18.738449453067215,12.608235634499906,41.310349382514346,49.52000045776367,693662445.7039893,1030926059.2138946,12998158676.315186,0.006377611018940132,0.005320301635354388,0.0003403489192055967,0.0005058289838341123
74,NBIX,1.7121983202702697,19.89906342168891,3.4482236545322644,76.94202472548213,131.74000549316406,665881075.4912317,3842677007.0689626,13250409752.502441,0.003970594191629721,0.0023190036718427364,0.00019953673735729623,0.0011514897493411903
63,ATGL.NS,0.9140144566729549,28.097834267779167,10.494195324116998,1013.3865971568797,926.25,36385640624.70735,97421257030.5883,1022357700000.0,0.003935510699109193,0.004305742289279091,0.0001400645566346083,0.00037501786250012785
21,601111.SS,0.8619301035527793,-1.940121767168668,-0.31180403384147753,8.35334533460143,7.199999809265137,-52444624604.0841,-326323417025.13904,101748957765.37305,-0.03690479964088537,0.0,0.0,0.0
68,XRO.AX,1.9179807194639138,-57.53290335772034,-44.15876035867058,62.48237801440807,119.83999633789062,-317294400.5168516,-413391769.43850714,18254868080.881836,-0.0021076671345707904,0.0,0.0,0.0
80,ADE.OL,1.0630510737044352,-3.2322870327769686,-0.5693742023092746,107.52070702817159,114.30000305175781,-43122140911.14216,-244800583390.24536,139383136892.66602,-0.017634488797000972,0.0,0.0,0.0
8,HOOD,1.145373608661208,-1.7207196851674245,-1.4167125720613125,15.008203789635488,17.190000534057617,-8736730139.235752,-10611512759.221758,15033463534.578491,-0.07123510809979333,0.0,0.0,0.0
34,DT,1.028853482757513,-65.94504402840079,6.0432568251198555,43.67968751610936,44.939998626708984,-201716371.7003255,2201163279.663098,13302195013.027222,-0.003093753643320615,0.0,0.0,0.0
7,CVNA,0.7451686141259661,-3.0457746506270316,-1.0014846222259284,93.71033683827478,69.83000183105469,-4071807585.1876173,-12383423619.257078,12401808325.195312,-0.03565650979314227,0.0,0.0,0.0
71,PATH,0.6736074027001606,-4.9979570624684895,7.05711673144362,28.918921413497824,19.479999542236328,-2217776731.097492,1570663104.7747388,11084352876.166992,-0.028078265233614993,0.0,0.0,0.0
3,C6L.SI,0.9749338062571051,-7.916456469496051,0.6614304745059234,6.482491561067783,6.320000171661377,-2374533743.552268,28420058858.374672,18797893016.18103,-0.02771800007327918,0.0,0.0,0.0
50,TOST,1.0029076728296822,-5.312537676429898,-5.597812070902956,22.434767037444974,22.5,-2344218804.3679156,-2224753271.860223,12453750720.0,-0.02353030878716673,0.0,0.0,0.0
