,Ticker Symbol,Market MoS,PAD MoS,DCF MoS,Average Market Price,Current Price,PAD Value,DCF Value,Market Cap,Earnings per Dollar Equity,Market MOSEE,PAD MOSEE,DCF MOSEE
56,VOD,0.3678513547344324,0.3239372405356229,-5.575987985770527,22.536276828008237,8.289999961853027,69301703709.45322,-4026085192.677367,22449402664.057617,0.4011461709641,1.0905116042149812,1.2383453359694425,-0.07194172081930462
43,601818.SS,0.8356226037742474,0.5732811645584172,0.3953852776434394,3.6858743526020636,3.0799999237060547,296529443466.1619,429947077668.9941,169994744676.14062,0.21120770567585248,0.252754897631889,0.3684190563604859,0.5341820184471329
63,600104.SS,0.7055821880594859,0.656606339147554,-35.32826925221069,21.55666667263524,15.210000038146973,268136788216.6578,-4983553359.062603,176060314901.72266,0.2005988684349186,0.2843026253066448,0.30550857717174673,-0.005678140273525174
17,HLAG.DE,1.4167588346442532,0.85559770568381,0.2078953564611882,104.463791847229,148.0,30402699571.535583,125122948596.76794,26012480000.0,0.11487639779059898,0.08108394666862573,0.13426449957435027,0.552568367788653
22,EBAY,1.3049153486634242,0.9793394445089434,0.7409555606591098,38.998697840264626,50.88999938964844,26953933032.5265,35625685540.337296,26397049803.40576,0.12513140766108766,0.09589235638101358,0.12777123229610196,0.16887842443584367
62,TEF,0.4948447832446902,1.1516092662840651,-11.865029038967982,8.386468314682313,4.150000095367432,20454226038.410805,-1985269160.5845003,23555276240.502686,0.11508318531861757,0.23256420844536088,0.09993249332732465,-0.009699359769002932
34,RKT,0.8615787110479065,1.1772567146343422,-36.47098275714355,13.544903009616096,11.670000076293945,19699858569.405025,-635897061.8535469,23191790778.178955,0.11354888568923084,0.13179165668000956,0.09645210282321413,-0.003113403508902981
73,SHB-A.ST,1.0822449856209788,1.1126246027492457,0.6462488273699337,101.54817345983787,109.9000015258789,196451541025.6804,338223929446.3808,218576817793.1748,0.10678762842126456,0.09867232451069398,0.09597812969207863,0.16524227804925032
37,SWED-A.ST,1.203884097375589,1.1310842494787732,0.6474024722539476,178.50555079592488,214.89999389648438,214395691487.3131,374573159958.96936,242499589797.41016,0.10484512580512222,0.0870890528695243,0.0926943557506322,0.16194736705298843
72,8750.T,1.8066184207700733,1.3163693299910346,1.0061365239485573,2021.4561957379638,3652.0,2622182622252.0005,3430708158791.068,3451760781568.0,0.09269130813777954,0.051306522214176115,0.07041436322313194,0.09212597488660369
