,Ticker Symbol,Market MoS,PAD MoS,DCF MoS,Average Market Price,Current Price,PAD Value,DCF Value,Market Cap,Earnings per Dollar Equity,Market MOSEE,PAD MOSEE,DCF MOSEE
3,601998.SS,1.167193715821531,0.7528731156833456,0.4874804495270809,5.748831532582515,6.710000038146973,410067032217.47046,633314514426.366,308728444184.58984,0.15978929356604576,0.1369004059909437,0.21223934051757573,0.3277860552583433
47,BCS,0.9039493061903597,0.8316855714398274,0.44359798811476003,10.133311442005947,9.15999984741211,41389664535.19481,77599961503.3215,34423186800.65625,0.14182154640559105,0.15689103961292858,0.17052303331422153,0.3197073706495292
74,6178.T,1.2810488246720748,0.8724871001107702,0.662697188265885,1163.4997599576589,1490.5,5475349532142.646,7208679801241.7705,4777171835392.0,0.13972302271896767,0.10906924078770706,0.16014336796639006,0.21083992084618366
49,BBAS3.SA,1.6676964134218193,0.9295373668893664,0.4800934135521038,16.927541077043717,28.229999542236328,173341023160.24753,335615848278.6565,161126958242.28516,0.12609039804158761,0.07560752486291694,0.13564855220779404,0.26263721701298287
76,LYB,1.1059378722981645,1.0848324783912884,2.0104877002272583,90.83692818631344,100.45999908447266,30137005571.78509,16261528206.33328,32693602445.73169,0.11775086598028285,0.10647150163651943,0.108542902545559,0.05856830955343458
88,BIIB,0.6836797685108092,1.1285044839587768,8.942661659904399,287.85406869714376,196.8000030517578,25349517060.715137,3198940623.84916,28607043669.206543,0.11596537336610475,0.16961943106595131,0.10276022383118938,0.012967657480104696
12,QNBK.QA,0.8631972873354123,1.1015545414714654,0.7786784102012166,16.427299428787318,14.180000305175781,118897950843.26962,168198547702.39532,130972577723.05469,0.11011811136905846,0.12757003872078887,0.09996609992816316,0.1414166746200181
19,G.MI,1.4101129323026593,1.173855935771841,0.8979629409138109,16.0696347989726,22.65999984741211,29970080498.071556,39178183514.36613,35180556888.22119,0.10406316226408968,0.0737977504356042,0.08865071010239892,0.11588803671361976
84,000651.SZ,1.0689205694677268,1.3173626231272944,0.9387338099029764,36.85961581364113,39.400001525878906,168678601330.77933,236713413717.91583,222210884714.5586,0.0921240375464876,0.0861841751182327,0.06993065988755157,0.0981364861632172
10,EXO.AS,1.2594646329078605,1.4304653931269822,1.2216143283903214,80.19280364134602,101.0,24055667726.975452,28168301068.75213,34410800192.0,0.08626609911530418,0.06849426086394536,0.060306316762216386,0.07061647617458287
