,Ticker Symbol,Market MoS,PAD MoS,DCF MoS,Average Market Price,Current Price,PAD Value,DCF Value,Market Cap,Earnings per Dollar Equity,Market MOSEE,PAD MOSEE,DCF MOSEE
14,HSBC,0.9682164053561921,1.140715570278673,0.6470411275647021,44.29794739314488,42.88999938964844,144149343652.56287,254131296674.78033,164433400749.9297,0.1037635901354871,0.10716983265462647,0.09096359586828291,0.1603662977746512
8,AMAT,1.351928048884744,1.137343235618993,0.4342650183491512,31.591917276740972,42.709999084472656,32699264487.41047,85639611074.01813,37190287274.47266,0.09826490376449558,0.07268501000889653,0.08639863559835165,0.22627865384609475
19,BHP,1.2514888876059416,1.1978584884104033,0.7437299943574696,39.93102966681459,49.97323989868164,105640387489.4103,170145396626.73938,126542234873.1543,0.09895378681975386,0.07906884975147427,0.08260891230237782,0.1330506871720872
12,LYG,0.8524391338084348,1.2191786138591285,0.5860709115004529,4.000285710248732,3.4100000858306885,46180412403.04059,96067165382.49216,56302171180.98193,0.09526312453787432,0.11175357953390536,0.07813713549020768,0.16254538942050992
2,QCOM,0.9152680244980288,1.3549515992750798,0.5724481071138248,62.47350368929985,57.18000030517578,48297094164.863914,114316431770.48613,65440224979.021484,0.08377416186691683,0.09152964992179431,0.06182815822479364,0.14634367871227721
6,TTE,1.0348922888475758,1.5147854248247576,0.5395479996375472,54.45977443035384,56.36000061035156,89179727263.6733,250372814169.6526,135088151048.85938,0.07253559933954501,0.07008999885419807,0.04788506553523018,0.13443771339764457
11,AXP,1.3059600644750124,1.5890832431876314,0.9581675950767979,84.63505262217127,110.52999877929688,50237041991.25775,83316156824.5507,79830841615.6211,0.07510255283124581,0.05750754167313421,0.04726155986680306,0.07838143683540695
9,VZ,1.176466050786701,1.6911675847478214,1.9662544513974112,49.90369169192206,58.709999084472656,147402341840.8483,126780164316.98152,249282062437.16016,0.07426326555151433,0.06312401917748038,0.04391242253060811,0.03776889888220502
13,CMCSA,1.2781397035161257,1.7572663906489543,1.795363526059977,32.68813155898474,41.779998779296875,95254417884.56401,93233144530.18645,167387387109.375,0.07091394522004091,0.055482155060952006,0.040354692718986424,0.03949837689733256
4,CAT,1.3393663967849685,1.7055497120043936,0.629232834029386,104.71369174010772,140.25,41243317844.621574,111790938215.27264,70342528872.0,0.06498344704549763,0.04851805092429129,0.038101174412048,0.10327408795463909
16,COP,1.139460902934745,1.6624101045022495,0.4221969308524947,58.22051126723899,66.33999633789062,46993603933.497826,185038393974.77188,78122642026.02344,0.059909648197009835,0.05257718631917006,0.03603782726943162,0.14189977192880351
10,IBM,0.918324412778736,2.022750283238719,23.292494603874903,149.80730026933483,137.5717010498047,62349847841.17315,5414541229.930915,126118172380.62402,0.06459814510641967,0.07034349104468832,0.03193579832454088,0.0027733459298804873
21,UNP,1.5032035591992425,2.0595004760374573,1.823939901194198,111.51517294976944,167.6300048828125,50233396109.450096,56721004421.611984,103455703200.39062,0.05995899508782788,0.03988747546590967,0.029113367918802736,0.032873339219439524
20,PFE,1.221531533330016,2.0784488195154975,1.6884510944908164,32.69140831079698,39.93358612060547,109951004675.983,135347441580.62602,228527535873.33984,0.05918717824663658,0.04845325448560993,0.028476610870039883,0.03505412649484264
15,INTC,1.5074417789980188,2.313547486579107,15.642943343865626,37.334774426051546,56.279998779296875,103553799301.74336,15315316742.75452,239576632100.26562,0.05660026139078931,0.037547228808008044,0.024464707000451696,0.003618261611423983
17,TXN,1.581138593527842,2.348416339213709,1.2021924697187885,72.78931575574373,115.08999633789062,44599562674.7954,87122773054.61356,104738341707.27539,0.049937777462794056,0.03158342833905073,0.02126444814274887,0.041538920531148625
5,DHR,1.6390883856480565,2.736479405946572,1.3028618024229532,70.5828259088043,115.69149017333984,31308344112.785374,65758807833.336784,85674638898.92578,0.04240052886929118,0.025868360266934003,0.015494554344955674,0.032544149187917114
0,MCD,1.483380417766949,2.8491108275975985,1.7370227916579695,129.33297743833154,191.85000610351562,48550168977.63231,79633274117.1667,138324812115.86523,0.041957403817318,0.028284992382790003,0.014726490598716703,0.02415478024745439
1,TMUS,1.516893225489287,3.2056165643068115,1.190028146316981,48.64548122147868,73.79000091552734,27320528768.914143,73594174926.28279,87579139567.25195,0.03462810910206753,0.022828310206803076,0.0108023241106366,0.02909856309637557
3,ABT,1.5640294611956171,4.307910268964047,1.6387984656511105,49.55149626194086,77.5,32191954757.996696,84623006053.95128,138680052480.0,0.025940284386024484,0.016585547158551938,0.006021547053314674,0.015828843466556552
7,INTU,2.0186862898558213,5.989098727256657,2.5487143168134714,129.23256386778408,260.8800048828125,12208016301.812159,28687018554.09347,73115014895.51172,0.019043967945433254,0.00943384221765008,0.003179771917728339,0.007471990022500036
18,NOW,2.3374505448698497,17.569201850266968,2.8839539253561677,104.29739094210747,243.7899932861328,2849877690.962478,17361607604.36174,50070076401.09253,0.00404582965636497,0.0017308728371792112,0.00023027965019956173,0.001402875968576825
